tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt3224024,movie,Ponglang Amazing Theater,Ponglang sading lam sing sai na,0,2007,\N,100,"Comedy,Horror",5.8,39
tt3224036,movie,The Labyrinth,The Labyrinth,0,2017,\N,90,"Fantasy,Horror,Sci-Fi",6.5,183
tt32241808,movie,Bantay-bahay,Bantay-bahay,0,2024,\N,86,"Comedy,Horror",4.6,13
tt32242519,movie,Lone Star Shark,Lone Star Shark,0,2025,\N,\N,"Adventure,Horror",4.6,18
tt32250331,movie,Geng Sakau vs Hantu Ting Tong,Geng Sakau vs Hantu Ting Tong,0,2023,\N,83,"Comedy,Horror",7.5,7
tt3225210,movie,The 4 Movie,Lud 4 lud,0,2011,\N,103,Horror,5.4,68
tt32252593,movie,Saka Perawan,Saka Perawan,0,2024,\N,91,"Comedy,Horror,Mystery",5.0,52
tt32262627,movie,6 Days Alone,6 Days Alone,0,2022,\N,47,"Documentary,Horror",5.7,7
tt3226454,movie,Among Us,Among Us,0,2017,\N,91,"Drama,Horror,Thriller",4.3,388
tt32276246,movie,The Curse of the Necklace,The Curse of the Necklace,0,2024,\N,99,Horror,4.5,918
tt32277855,movie,The Chosen One,Liu mang qu mo shi,0,2024,\N,104,"Comedy,Horror,Romance",5.2,9
tt3228450,movie,The Curse of All Hallows' Eve,The Curse of All Hallows' Eve,0,2017,\N,82,Horror,5.5,22
tt3229040,movie,Zombio 2: Chimarrão Zombies,Zombio 2: Chimarrão Zombies,0,2013,\N,100,"Comedy,Horror",5.1,118
tt3229244,movie,Velvet Vengeance,Velvet Vengeance,0,2013,\N,75,Horror,3.2,14
tt3229910,movie,Feng Shui,Huang jui fa-din-khon-likhit,0,2003,\N,94,Horror,4.6,21
tt3230166,movie,Takien: The Haunted Tree,Nang takhian,0,2010,\N,\N,Horror,3.4,10
tt32306975,movie,Cin Daveti,Cin Daveti,0,2024,\N,\N,Horror,3.2,6
tt32307969,movie,Mashaarojinn,Mashaarojinn,0,2024,\N,99,Horror,9.5,18
tt32308071,movie,Bisikan Setan,Bisikan Setan,0,2024,\N,88,Horror,6.7,11
tt32308263,movie,Al Impenetrable,Al Impenetrable,0,2023,\N,87,"Horror,Thriller",7.0,8
tt3231390,movie,Hunting Grounds,Valley of the Sasquatch,0,2015,\N,92,"Action,Horror,Thriller",3.7,776
tt3231734,movie,Poltergeist Activity,Poltergeist Activity,0,2015,\N,84,Horror,2.5,952
tt3231764,movie,The Cinderella,Nang phi,0,2011,\N,\N,Horror,4.8,27
tt32317640,movie,Alyad Palyad,Alyad Palyad,0,2024,\N,129,Horror,6.9,1207
tt3232010,movie,Three Sickxty,Three Sickxty,0,1998,\N,61,"Horror,Thriller",3.2,17
tt32324638,movie,Akkada Varu Ikkada Unnaru,Akkada Varu Ikkada Unnaru,0,2024,\N,103,Horror,9.1,1032
tt3232606,movie,Naprata,Naprata,0,2013,\N,65,Horror,5.7,160
tt3233610,movie,Road Trip,Road Trip,0,2013,\N,90,Horror,6.5,17
tt3233972,movie,Another,Another,0,2014,\N,80,"Fantasy,Horror,Sci-Fi",2.6,616
tt3234038,movie,Halloween Creep Tales,Halloween Creep Tales,0,2013,\N,48,"Crime,Drama,Horror",5.8,22
tt32340580,movie,Siccin 7,Siccin 7,0,2024,\N,94,Horror,4.1,868
tt3234078,movie,Gingerdead Man vs Evil Bong,Gingerdead Man vs. Evil Bong,0,2013,\N,83,"Comedy,Horror",3.6,943
tt32341853,movie,Exorcism Chronicles: The Beginning,Exorcism Chronicles: The Beginning,0,2024,\N,85,"Action,Animation,Horror",7.0,54
tt3234668,movie,The Attachment,The Attachment,0,2016,\N,108,"Drama,Horror",3.1,113
tt32350605,movie,II,II,0,2024,\N,21,Horror,8.6,28
tt32358872,movie,Salem Witch Doll,Salem Witch Doll,0,2024,\N,76,Horror,2.8,114
tt3235888,movie,It Follows,It Follows,0,2014,\N,100,"Horror,Mystery,Thriller",6.8,284696
tt32359746,movie,Zeccac,Zeccac,0,2025,\N,90,Horror,5.0,11
tt32362537,movie,404 Run Run,404 Sukeenirun... Run Run,0,2024,\N,104,"Comedy,Horror",5.9,118
tt32367651,movie,Who Said Death Is Beautiful?,Who Said Death Is Beautiful?,0,2023,\N,68,"Animation,Horror",2.6,12
tt32369662,movie,Stalked by Shadows,Stalked by Shadows,0,2024,\N,60,Horror,3.3,8
tt32369771,movie,I'm Haunted 3,I'm Haunted 3,0,2024,\N,\N,Horror,6.2,33
tt3237154,movie,Apocalypse Cult,Apocalyptic,0,2014,\N,84,"Horror,Mystery",4.6,1368
tt3237826,movie,Medusa,Medusa,0,2015,\N,109,"Horror,Sci-Fi,Thriller",3.1,493
tt32378287,movie,Hunter of the Night,Hunter of the Night,0,2024,\N,90,Horror,5.7,50
tt3237942,movie,Dark Forest,Dark Forest,0,2015,\N,75,"Horror,Thriller",4.4,317
tt32380407,movie,My Boo,Anong,0,2024,\N,125,"Comedy,Drama,Horror",6.1,646
tt32384966,movie,The Clot,The Clot,0,2024,\N,79,Horror,2.8,26
tt3238502,movie,Zombie Spring Breakers,Ibiza Undead,0,2016,\N,99,"Action,Comedy,Horror",3.2,1178
tt32389619,movie,Outside,Outside,0,2024,\N,142,"Horror,Thriller",5.1,4401
tt32394528,movie,Hell Hole,Hell Hole,0,2024,\N,92,Horror,4.4,1239
tt3239564,movie,The Devil's Hour,The Devil's Hour,0,2016,\N,119,Horror,6.5,89
tt32395770,movie,The Dark Mother Special+20mn,The Dark Mother Special+20mn,0,2024,\N,120,Horror,7.5,20
tt32400528,movie,Killer Hand Dryer,Killer Hand Dryer,0,2024,\N,118,Horror,7.8,9
tt32402247,movie,Basileia,Basileia,0,2024,\N,\N,Horror,4.2,53
tt32409827,movie,Don Dukun,Don Dukun,0,2024,\N,98,"Comedy,Fantasy,Horror",7.0,48
tt32409978,movie,Abnormal: Buas,Abnormal: Buas,0,2024,\N,90,"Action,Crime,Horror",5.7,25
tt32410105,movie,Dästür,Dästür,0,2023,\N,90,"Horror,Sci-Fi",6.2,132
tt3241062,movie,Strange Matters,Strange Matters,0,2002,\N,\N,Horror,5.4,9
tt32419997,movie,MAKKA: Cinn-i Azap,MAKKA: Cinn-i Azap,0,2024,\N,75,Horror,4.7,11
tt32421430,movie,Flesh of the Unforgiven,Flesh of the Unforgiven,0,2024,\N,88,"Horror,Mystery,Thriller",9.0,37
tt3242756,movie,The Redwood Massacre,The Redwood Massacre,0,2014,\N,82,Horror,3.2,2449
tt3242768,movie,Nightfall: Second World III,Nightfall: Second World III,0,2013,\N,87,"Action,Horror",7.6,12
tt32429657,movie,Alem-i Cin 5: Azap,Alem-i Cin 5: Azap,0,2024,\N,76,Horror,4.3,8
tt32434447,movie,Hillock Haunting,Hillock Haunting,0,2024,\N,83,Horror,3.0,90
tt3243464,movie,Shock Value,Shock Value,0,2014,\N,91,"Comedy,Horror",5.7,601
tt32438323,movie,Welcome to the torture museum,Welcome to the torture museum,0,2023,\N,89,Horror,3.6,12
tt3243904,movie,Les Jaunes,Les Jaunes,0,2014,\N,96,"Adventure,Comedy,Horror",5.8,38
tt32441030,movie,Utusan Iblis: Dia Yang Berada di Antara Kita,Utusan Iblis: Dia Yang Berada di Antara Kita,0,2025,\N,90,"Horror,Mystery,Thriller",4.9,18
tt32445199,movie,Virgo,Virgo,0,2024,\N,87,Horror,6.9,45
tt32445901,movie,The Spirit Hunter,The Spirit Hunter,0,2024,\N,102,"Comedy,Horror,Thriller",4.5,24
tt32446098,movie,Laberinto de sombras,Laberinto de sombras,0,2024,\N,110,"Horror,Thriller",6.2,6
tt32447110,movie,Sinakagon,Sinakagon,0,2024,\N,115,"Drama,Horror",7.0,30
tt32453155,movie,Anoko wa Daare?,Anoko wa Daare?,0,2024,\N,125,Horror,5.4,61
tt32453803,movie,10/31 Part 4,10/31 Part 4,0,2024,\N,87,"Drama,Fantasy,Horror",6.0,15
tt3245656,movie,Hangar 10,Hangar 10,0,2014,\N,87,"Horror,Sci-Fi,Thriller",3.7,1681
tt32467131,movie,Zim Zim Ala Kazim,Zim Zim Ala Kazim,0,2024,\N,100,"Comedy,Horror,Music",3.5,104
tt3246840,movie,Primal Shift,Primal Shift,0,2015,\N,85,"Horror,Mystery,Thriller",3.9,169
tt32475217,movie,Handsome Guys,Haenseomgaijeu,0,2024,\N,101,"Action,Comedy,Horror",6.5,720
tt3247614,movie,Bruised Angel,Bruised Angel,1,1970,\N,70,"Adult,Crime,Horror",3.8,7
tt3247678,movie,Dominium,Dominium,0,2013,\N,75,"Drama,Horror,Mystery",4.8,110
tt3247924,movie,Zombie Dollz,Zombie Dollz,0,2015,\N,55,"Comedy,Horror",3.1,48
tt32490826,movie,Haunted Universities 3,Haunted Universities 3,0,2024,\N,119,Horror,5.4,298
tt3249124,movie,Hitchhiker Massacre,Hitchhiker Massacre,0,2017,\N,82,"Horror,Thriller",3.2,597
tt32491690,movie,Dark Nuns,Geomeun sunyeodeul,0,2025,\N,114,"Horror,Mystery,Thriller",5.7,760
tt32495411,movie,Curse of the Seven Oceans,Santet Segoro Pitu,0,2024,\N,94,"Horror,Thriller",5.7,130
tt32497018,movie,Karkhanu,Karkhanu,0,2024,\N,\N,"Comedy,Horror",9.0,51
tt32502645,movie,The Caretaker,The Caretaker,0,2025,\N,134,"Horror,Thriller",9.3,24
tt3252088,movie,Sex & Violence,Sex & Violence,0,2013,\N,55,"Comedy,Drama,Horror",7.7,12
tt32524692,movie,Bangsal Isolasi,Bangsal Isolasi,0,2024,\N,76,"Horror,Thriller",4.7,139
tt32525522,movie,Mummy Shark,Mummy Shark,0,2024,\N,66,"Action,Horror,Sci-Fi",2.0,162
tt32526263,movie,Garez,Garez,0,2024,\N,\N,Horror,2.8,17
tt3253154,movie,Mile Marker Seven,Mile Marker Seven,0,2014,\N,\N,Horror,6.1,14
tt3253484,movie,Scars of a Predator,Scars of a Predator,0,2017,\N,\N,Horror,6.0,9
tt32535102,movie,Effigy,Effigy,0,2024,\N,78,Horror,2.8,260
tt32536733,movie,An Intruder Among Us,An Intruder Among Us,0,2024,\N,\N,"Drama,Horror,Mystery",9.2,14
tt32545223,movie,Conjuring the Cult,Conjuring the Cult,0,2024,\N,93,Horror,5.3,679
tt3254656,movie,Beyond Clueless,Beyond Clueless,0,2014,\N,89,"Documentary,Horror,Romance",6.2,1011
tt3255532,movie,Ghost Goggles,Ghost Goggles,0,2016,\N,95,"Adventure,Family,Horror",5.3,56
tt32558992,movie,Heart Eyes,Heart Eyes,0,2025,\N,97,"Comedy,Horror,Mystery",6.4,8464
tt32560576,movie,Ciudad Oculta,Ciudad Oculta,0,2024,\N,96,"Drama,Horror",4.4,11
tt3256288,movie,Petals,Petals,0,2010,\N,83,"Drama,Fantasy,Horror",5.0,16
tt32569446,movie,Janji Darah,Janji Darah,0,2024,\N,104,"Horror,Thriller",4.4,143
tt32569451,movie,This Man,This Man,0,2024,\N,89,Horror,4.6,20
tt3257072,movie,Fish & Cat,Mahi va gorbeh,0,2013,\N,134,"Drama,Horror,Mystery",7.0,3016
tt32573118,movie,Scared Shitless,Scared Shitless,0,2024,\N,76,"Comedy,Horror",6.1,204
tt32574058,movie,Il tempo del sogno,Il tempo del sogno,0,2023,\N,120,"Documentary,Horror",8.0,9
tt32574149,movie,Mononoke the Movie: The Phantom in the Rain,Gekijôban Mononoke: Karakasa,0,2024,\N,89,"Animation,Fantasy,Horror",6.7,1101
tt3257974,movie,The Stake Killer,The Stake Killer,0,2009,\N,94,Horror,3.7,19
tt3259226,movie,Run!,Run!,0,2013,\N,90,"Action,Horror,Thriller",5.4,36
tt3259248,movie,Evil Rising,Evil Rising,0,2017,\N,88,Horror,6.6,17
tt3259320,movie,Flight from Hell,Jue min hang ban,0,2014,\N,86,"Action,Horror,Thriller",3.4,358
tt3260090,movie,Miserable Marnie & The Shut In,Miserable Marnie & The Shut In,0,2013,\N,68,"Horror,Thriller",8.0,11
tt3260336,movie,Sparsh: The Touch,Sparsh: The Touch,0,2003,\N,\N,"Comedy,Horror",7.8,9
tt32612795,movie,Mr. Sandman,Mr. Sandman,0,2024,\N,47,Horror,6.7,20
tt3261672,movie,Ghost Aliens,Ghost Aliens,0,2015,\N,58,"Fantasy,History,Horror",2.4,14
tt32622938,movie,Toxic Daughter,Doku Musume,0,2024,\N,105,Horror,5.2,44
tt32623662,movie,Boo Main Dargi,Boo Main Dargi,0,2024,\N,\N,"Comedy,Horror",6.0,19
tt3263000,movie,Magic Lizard,King-ka kay-a-sit,0,1985,\N,107,"Action,Comedy,Horror",4.8,35
tt3263046,movie,Kraithong,Kraithong,0,1980,\N,105,"Action,Fantasy,Horror",5.6,43
tt3263056,movie,Tah Tien,Tah Tien,0,1973,\N,103,"Comedy,Fantasy,Horror",5.4,19
tt32631883,movie,Silent Bite,Silent Bite,0,2024,\N,90,Horror,3.7,473
tt32632888,movie,A Very Flattened Christmas,A Very Flattened Christmas,0,2024,\N,95,"Comedy,Horror",6.1,35
tt3263758,movie,Queen of Blood,Queen of Blood,0,2014,\N,78,Horror,4.0,92
tt3264090,movie,Dark Shade Creek,Dark Shade Creek,0,2012,\N,88,Horror,3.6,105
tt3264194,movie,The Jokesters,The Jokesters,0,2015,\N,78,"Comedy,Horror,Thriller",3.4,432
tt3264240,movie,Bloody Knuckles,Bloody Knuckles,0,2014,\N,85,"Comedy,Horror",5.9,328
tt32642725,movie,Thaghut,Thaghut,0,2024,\N,102,Horror,5.9,262
tt32647448,movie,In Our Blood,In Our Blood,0,2024,\N,89,"Horror,Mystery,Thriller",7.0,36
tt32650955,movie,Enasar: Sirayet-i Cin,Enasar: Sirayet-i Cin,0,2024,\N,\N,Horror,6.3,16
tt32653836,movie,On the Trail of Bigfoot: The Ancients,On the Trail of Bigfoot: The Ancients,0,2024,\N,140,Horror,6.2,7
tt32657551,movie,OMG: O Manchi Ghost,OMG: O Manchi Ghost,0,2024,\N,125,"Comedy,Horror",5.2,583
tt32659608,movie,Coven of the Black Cube,Coven of the Black Cube,0,2024,\N,97,"Horror,Music,Romance",8.3,18
tt32659827,movie,Busted Babies,Busted Babies,0,2024,\N,87,Horror,7.5,10
tt3266324,movie,All the Devils Are Here,All the Devils Are Here,0,2014,\N,94,"Action,Horror",5.0,279
tt3266950,movie,Diabolique,Diabolique,0,2013,\N,60,Horror,6.9,21
tt3268766,movie,After Dark,After Dark,0,2012,\N,70,Horror,5.3,16
tt3268790,movie,A Haunting in Cawdor,A Haunting in Cawdor,0,2015,\N,100,"Horror,Thriller",3.7,664
tt3269142,movie,Abaddon,Abaddon,0,2014,\N,\N,Horror,7.2,17
tt3270256,movie,Music Store Massacre,Music Store Massacre,0,2013,\N,106,"Crime,Horror,Mystery",6.4,26
tt3271314,movie,Bad Exorcists,Bad Exorcists,0,2015,\N,85,"Comedy,Horror",6.2,110
tt3272572,movie,Predatory Moon,Predatory Moon,0,2017,\N,90,"Drama,Fantasy,Horror",3.5,73
tt32740311,movie,Ma Da: The Drowning Spirit,Ma Da: The Drowning Spirit,0,2024,\N,90,Horror,4.5,186
tt32743167,movie,Carved,Carved,0,2024,\N,95,"Comedy,Horror",4.4,2665
tt32752746,movie,Sebelum 7 Hari,Sebelum 7 Hari,0,2025,\N,107,Horror,5.2,65
tt32757742,movie,GALA,Ga la,0,2024,\N,97,"Horror,Thriller",3.6,17
tt3276518,movie,The Devil Complex,The Devil Complex,0,2016,\N,79,"Horror,Thriller",3.0,802
tt32768358,movie,Shadows of Bigfoot,Shadows of Bigfoot,0,2024,\N,\N,Horror,4.0,125
tt3277072,movie,Pasión criminal,Pasión criminal,0,2015,\N,90,"Crime,Horror,Thriller",5.9,18
tt3278330,movie,Tale of Tales,Il racconto dei racconti - Tale of Tales,0,2015,\N,134,"Drama,Fantasy,Horror",6.4,32139
tt3278988,movie,The Triangle,The Triangle,0,2016,\N,94,"Horror,Mystery",5.0,1001
tt3279176,movie,Suburban Gothic,Suburban Gothic,0,2014,\N,90,"Comedy,Horror",5.5,5406
tt3279182,movie,Arisen,Arisen,0,2015,\N,115,"Horror,Mystery",4.3,55
tt32793025,movie,Halloween: The Hunt of Michael Myers,Halloween: The Hunt of Michael Myers,0,2024,\N,81,Horror,8.5,14
tt3280186,movie,In the Trap,In the Trap,0,2019,\N,93,"Horror,Thriller",3.9,742
tt3280262,movie,Cult of Chucky,Cult of Chucky,0,2017,\N,91,"Horror,Thriller",5.3,31991
tt3280916,movie,The Atticus Institute,The Atticus Institute,0,2015,\N,83,Horror,5.5,9681
tt32810215,movie,Salsa,Salsa,0,2024,\N,100,"Comedy,Horror",5.7,250
tt32810671,movie,The Captives,Yi xing ji sheng: Qi yuan,0,2024,\N,73,"Action,Horror,Sci-Fi",3.5,63
tt3281506,movie,Amigo Undead,Amigo Undead,0,2015,\N,84,"Comedy,Horror",5.5,432
tt32821255,movie,FPS,FPS,0,2024,\N,60,Horror,3.8,15
tt3282220,movie,Oh My Ghost,OMG khun phi chuay,0,2013,\N,104,"Comedy,Horror",5.5,181
tt3282370,movie,Curse of the Phoenix,Curse of the Phoenix,0,2014,\N,92,Horror,5.1,88
tt32828123,movie,Cloud,Kuraudo,0,2024,\N,123,"Action,Drama,Horror",6.3,854
tt3283094,movie,The Art of Killing,The Art of Killing,0,2014,\N,\N,Horror,8.0,15
tt3283698,movie,My Bloody Banjo,My Bloody Banjo,0,2015,\N,107,"Comedy,Fantasy,Horror",5.0,372
tt3283802,movie,They Came from the Ether,They Came from the Ether,0,2014,\N,90,"Fantasy,Horror,Sci-Fi",4.9,80
tt3285838,movie,Masaker 2: Graba brez povratka,Masaker 2: Graba brez povratka,0,2013,\N,104,"Action,Comedy,Horror",6.9,36
tt3286052,movie,The Blackcoat's Daughter,February,0,2015,\N,93,"Horror,Mystery,Thriller",5.9,29374
tt32868746,movie,The Last Chainsaw Massacre,The Last Chainsaw Massacre,0,2024,\N,75,"Action,Horror,Mystery",4.0,37
tt32872684,movie,Overkill,Overkill,0,2024,\N,\N,"Horror,Thriller",3.7,22
tt32880190,movie,Kalinga,Kalinga,0,2024,\N,116,Horror,7.8,7524
tt32880535,movie,SMB-plush presents trick or death,SMB-plush presents trick or death,0,2024,\N,120,"Action,Crime,Horror",8.8,15
tt32880932,movie,V/H/S/Beyond,V/H/S/Beyond,0,2024,\N,114,"Horror,Sci-Fi,Thriller",5.9,9030
tt32884518,movie,Curtains for Christmas,Curtains for Christmas,0,2024,\N,70,Horror,5.4,65
tt32886725,movie,Soul Traveler (The Feature),Soul Traveler (The Feature),0,2024,\N,96,"Fantasy,Horror,Sci-Fi",4.3,19
tt3288992,movie,Feed the Devil,Feed the Devil,0,2015,\N,95,"Adventure,Horror,Thriller",3.4,417
tt3289080,movie,Asylum of Fear,Asylum of Fear,0,2018,\N,79,"Horror,Mystery,Thriller",3.4,6555
tt32897525,movie,Janus,Janus,0,2024,\N,72,Horror,5.2,7
tt3289956,movie,The Autopsy of Jane Doe,The Autopsy of Jane Doe,0,2016,\N,86,"Horror,Mystery,Thriller",6.8,151417
tt32903867,movie,Traumatika,Traumatika,0,2024,\N,87,Horror,5.6,56
tt32916093,movie,Mr. Crocket,Mr Crocket,0,2024,\N,88,Horror,5.4,4385
tt32916240,movie,Blood Pay,Blood Pay,0,2025,\N,82,"Horror,Sci-Fi",3.0,180
tt3292554,movie,Jinjì youxi zhi mi zang,Jinjì youxi zhi mi zang,0,2013,\N,\N,"Horror,Thriller",4.1,18
tt3293138,movie,Xmoor,XMOOR,0,2014,\N,81,Horror,4.0,819
tt3293356,movie,The Library,The Library,0,2013,\N,90,"Horror,Thriller",3.1,50
tt3293380,movie,Falseland,Falseland,0,2013,\N,80,"Comedy,Drama,Horror",6.9,13
tt3293586,movie,Ghoulish Tales,Ghoulish Tales,0,2014,\N,87,Horror,4.2,60
tt3293594,movie,The Man in the Trunk,The Man in the Trunk,0,2019,\N,84,"Crime,Drama,Horror",4.0,2065
tt3294732,movie,Director's Cut,Director's Cut,0,2016,\N,82,"Comedy,Crime,Horror",5.9,765
tt32949151,movie,Sankta Lucia,Sankta Lucia,0,2024,\N,\N,Horror,6.8,31
tt3294974,movie,I Fall Down,I Fall Down,0,2013,\N,82,"Drama,Horror",6.2,23
tt3295482,movie,Frankenstein vs. the Mummy,Frankenstein vs. the Mummy,0,2015,\N,115,Horror,3.7,1181
tt32973202,movie,Else,Else,0,2024,\N,100,"Drama,Fantasy,Horror",6.2,221
tt3297586,movie,The Before Time,The Before Time,0,2014,\N,80,"Horror,Mystery,Thriller",3.5,324
tt3297758,movie,Depth,Depth,0,2016,\N,\N,"Horror,Sci-Fi",6.9,25
tt3298190,movie,The Sleeping Room,The Sleeping Room,0,2014,\N,78,Horror,4.5,1126
tt3299064,movie,5-tsu kazoereba kimi no yume,5-tsu kazoereba kimi no yume,0,2014,\N,85,Horror,5.6,37
tt3299604,movie,Haunted House on Sorority Row,Haunted House on Sorority Row,0,2014,\N,81,Horror,4.1,247
tt32997343,movie,Velhan,Velhan,0,2024,\N,77,Horror,6.5,14
tt32997351,movie,Yahuda,Yahuda,0,2025,\N,70,Horror,3.8,15
tt3300078,movie,The Revenant,The Revenant,0,2012,\N,80,Horror,5.7,31
tt3300340,movie,Curse of Halloween,Curse of Halloween,0,2006,\N,61,Horror,1.8,24
tt3300820,movie,Bloom,Bloom,0,2014,\N,70,Horror,4.2,66
tt33009135,movie,Horror Unmasked,Horror Unmasked,0,2024,\N,\N,"Drama,Horror,Thriller",3.5,16
tt3301196,movie,Neverlake,Neverlake,0,2013,\N,86,"Drama,Horror,Mystery",5.3,2458
tt33014251,movie,Sapien,Sapien,0,2024,\N,104,Horror,2.4,75
tt3301836,movie,The Talisman,Al Ta'awitha,0,1987,\N,99,Horror,4.8,186
tt3301848,movie,Fangs,Anyab,0,1981,\N,100,"Comedy,Horror,Musical",5.4,134
tt3302070,movie,Mondo Sacramento 2,Mondo Sacramento 2,0,2013,\N,\N,"Crime,History,Horror",5.3,13
tt3302258,movie,Devils in the Darkness,Devils in the Darkness,0,2013,\N,106,"Horror,Thriller",4.4,83
tt3302344,movie,Fears,Fears,0,2018,\N,90,Horror,6.2,12
tt33029349,movie,Night Silence,Cisza nocna,0,2024,\N,112,Horror,5.5,219
tt33029833,movie,The American Backyard,L'orto americano,0,2024,\N,107,"Horror,Mystery,Thriller",6.2,48
tt33029871,movie,Baby Invasion,Baby Invasion,0,2024,\N,80,"Action,Horror,Sci-Fi",5.4,49
tt33030164,movie,Old Wounds,Old Wounds,0,2024,\N,109,Horror,8.6,9
tt33034049,movie,The Ruck March,The Ruck March,0,2025,\N,\N,Horror,7.7,19
tt33034854,movie,Ahbar,Ahbar,0,2024,\N,80,Horror,3.0,14
tt33037664,movie,Asgaar,Asgaar,0,2024,\N,\N,Horror,9.3,39
tt33038839,movie,Devon,Devon,0,2024,\N,72,Horror,2.6,278
tt33040472,movie,The Gesuidouz,The Gesuidouz,0,2024,\N,93,"Comedy,Fantasy,Horror",6.9,52
tt3304184,movie,Abandoned in the Dark,Abandoned in the Dark,0,2014,\N,83,"Horror,Thriller",5.5,120
tt33041909,movie,Park,Park,0,2024,\N,117,"Horror,Thriller",7.0,376
tt33046086,movie,The House on Laura Anne Dr.,The House on Laura Anne Dr.,0,2024,\N,75,Horror,4.5,645
tt3304692,movie,No Reason,No Reason,0,2022,\N,\N,"Crime,Horror,Thriller",4.9,16
tt33047057,movie,The Forbidden Camp: Mass Possession,Kemah Terlarang: Kesurupan Massal,0,2024,\N,112,Horror,6.2,218
tt33047058,movie,The Haunted Apartment,Panggonan Wingit 2: Miss K,0,2024,\N,103,"Horror,Thriller",7.4,70
tt33047059,movie,Sacred Night,Malam Keramat,0,2024,\N,90,"Horror,Mystery",6.1,26
tt33047499,movie,Poison Sangga: The Homewrecker's Curse,Racun Sangga: Santet Pemisah Rumah Tangga,0,2024,\N,118,"Horror,Thriller",7.4,108
tt3304756,movie,Strange Blood,Strange Blood,0,2015,\N,80,"Horror,Sci-Fi",3.1,989
tt33048542,movie,The Killers,Deo killeoseu,0,2024,\N,119,"Horror,Thriller",6.2,69
tt33050292,movie,Piglet,Piglet's Return,0,2025,\N,90,Horror,2.6,349
tt33050521,movie,Baal,Baal,0,2024,\N,97,Horror,5.3,14
tt3305176,movie,The Hollow One,The Hollow One,0,2015,\N,95,"Horror,Sci-Fi,Thriller",3.8,419
tt33051946,movie,The Devil's Bride,Pengantin Setan,0,2025,\N,91,"Horror,Thriller",5.6,219
tt3305214,movie,The Mid-Night,Bànyè rén,0,1981,\N,92,Horror,3.4,7
tt3305248,movie,Lady Vampire,Nieng arp,0,2004,\N,151,Horror,5.4,31
tt3305274,movie,Devil Ivy,Nariphon,0,2006,\N,87,"Action,Fantasy,Horror",3.5,37
tt3305290,movie,Filth Eating Spirit,Krasue krahai lveat,0,1985,\N,77,Horror,3.7,10
tt3305314,movie,The Spidey Satan,Pheesaj mangmoom sao,0,1990,\N,83,Horror,2.8,10
tt3305344,movie,Pontianak,Pontianak,0,1975,\N,89,Horror,5.3,9
tt3305368,movie,Toyol,Toyol,0,1980,\N,107,Horror,5.9,15
tt33054768,movie,Behold the Claw,Behold the Claw,0,2024,\N,75,Horror,5.3,15
tt33058060,movie,Blood and Breakfast,Blood and Breakfast,0,2024,\N,84,Horror,6.6,22
tt3305844,movie,Hellions,Hellions,0,2015,\N,80,"Drama,Horror,Thriller",4.2,3489
tt33058876,movie,Hell Squad 2: Fresh Meat,Hell Squad 2: Fresh Meat,0,2024,\N,95,Horror,9.3,20
tt33064297,movie,Pater Noster and the Mission of Light,Pater Noster and the Mission of Light,0,2024,\N,\N,Horror,7.3,122
tt33070409,movie,Amir,Amir,0,2024,\N,70,Horror,5.7,15
tt33077413,movie,The One-legged,La Patasola,0,2024,\N,92,"Horror,Thriller",2.9,28
tt33078306,movie,Kifn,Kifn,0,2024,\N,100,Horror,7.3,666
tt3307852,movie,Deeper: The Retribution of Beth,Deeper,0,2014,\N,80,"Drama,Horror,Thriller",5.0,572
tt33078575,movie,Etheria Film Night 2024,Etheria Film Night 2024,0,2024,\N,112,Horror,7.6,11
tt33081976,movie,P2,P2,0,2024,\N,105,"Horror,Thriller",3.8,7
tt33083910,movie,Winemaker,Winemaker,0,2024,\N,59,"Horror,Thriller",5.8,22
tt33084140,movie,Danyang Mahar Tukar Nyawa,Danyang Mahar Tukar Nyawa,0,2024,\N,110,"Horror,Mystery",6.5,7
tt33087498,movie,Curse of the Naked Ghost Hunters,Curse of the Naked Ghost Hunters,0,2024,\N,35,Horror,5.0,10
tt33088719,movie,Hide N Seek,Hide N Seek,0,2024,\N,134,Horror,8.9,2181
tt33092411,movie,The Butterfly House,Pernikahan Arwah,0,2025,\N,101,Horror,7.4,16
tt33095339,movie,Project Mutationem: The Second Collection,Project Mutationem: The Second Collection,0,2024,\N,103,Horror,8.1,7
tt33095525,movie,Shriek,Shriek,0,2023,\N,73,Horror,2.7,33
tt33096791,movie,Project Mutationem,Project Mutationem,0,2023,\N,68,Horror,7.9,9
tt33098169,movie,Shaman,Shaman,0,2024,\N,100,Horror,6.8,17
tt3310180,movie,O Monstro Legume do Espaço 2,O Monstro Legume do Espaço 2,0,2006,\N,61,Horror,5.2,13
tt3310896,movie,The Lotus,The Lotus,0,2015,\N,85,"Action,Horror,Sci-Fi",3.0,828
tt3311020,movie,Be Afraid,Be Afraid,0,2017,\N,99,"Horror,Sci-Fi,Thriller",4.7,2250
tt3311312,movie,Eles Comem Sua Carne,Eles Comem Sua Carne,0,1996,\N,73,Horror,6.1,26
tt3311586,movie,Kaunri Kanya - 3D,Kaunri Kanya - 3D,0,2013,\N,\N,Horror,7.1,13
